link,title,num,letter,hydrogel,sentence,figure,SEM
https://pubs.acs.org/doi/10.1021/acssuschemeng.7b03158,"Temperature and pH Responsive Hydrogels Using Methacrylated Lignosulfonate Cross-Linker: Synthesis, Characterization, and Properties",Figure 5,d,"LNIH-8.6%,"," LNIH-8.6%, and ","=HYPERLINK(""sem/10.1021_acssuschemeng.7b03158\sc-2017-03158z_0005.jpeg"",""sem/10.1021_acssuschemeng.7b03158\sc-2017-03158z_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acssuschemeng.7b03158\SEM"",""sem/10.1021_acssuschemeng.7b03158\SEM"")"
https://pubs.acs.org/doi/10.1021/acssuschemeng.7b03158,"Temperature and pH Responsive Hydrogels Using Methacrylated Lignosulfonate Cross-Linker: Synthesis, Characterization, and Properties",Figure 5,e,LNIH-14.3% MLS, LNIH-14.3% cross-linked with different MLS contents.,"=HYPERLINK(""sem/10.1021_acssuschemeng.7b03158\sc-2017-03158z_0005.jpeg"",""sem/10.1021_acssuschemeng.7b03158\sc-2017-03158z_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acssuschemeng.7b03158\SEM"",""sem/10.1021_acssuschemeng.7b03158\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.8b00712,2D Gelatin Methacrylate Hydrogels with Tunable Stiffness for Investigating Cell Behaviors,Figure 1,B,GelMA GelMA," SEM images of pristine gelatin, synthesized GelMA and GelMA hydrogels.","=HYPERLINK(""sem/10.1021_acsabm.8b00712\mt-2018-00712s_0001.jpeg"",""sem/10.1021_acsabm.8b00712\mt-2018-00712s_0001.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.8b00712\SEM"",""sem/10.1021_acsabm.8b00712\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.8b00712,2D Gelatin Methacrylate Hydrogels with Tunable Stiffness for Investigating Cell Behaviors,S3.,A,GelMA, SEM image of GelMA hydrogel before photo-crosslinking.,"=HYPERLINK(""sem/10.1021_acsabm.8b00712\supp_5.jpg"",""sem/10.1021_acsabm.8b00712\supp_5.jpg"")","=HYPERLINK(""sem/10.1021_acsabm.8b00712\SEM"",""sem/10.1021_acsabm.8b00712\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.8b00712,2D Gelatin Methacrylate Hydrogels with Tunable Stiffness for Investigating Cell Behaviors,S3.,B-F,"
GelMA", SEM images of  GelMA hydrogel with different concentrations after photo-crosslinking: 4%-12%.,"=HYPERLINK(""sem/10.1021_acsabm.8b00712\supp_5.jpg"",""sem/10.1021_acsabm.8b00712\supp_5.jpg"")","=HYPERLINK(""sem/10.1021_acsabm.8b00712\SEM"",""sem/10.1021_acsabm.8b00712\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c08568,Photodegradable Hydrogels for Cell Encapsulation and Tissue Adhesion,"
 S-49 

 

Fluorescence imaging of outer layer of bonded tissue 

Tissue samples, with bonded PEG-PSPs-laden-hydrogels on top, were prepared as explained 

above, washed with MilliQ water and imaged by fluorescence microscopy before and after light 

illumination.",Environmental scanning electron microscopy ESEM,"

Tissue PEG-hydrogels"," imaging of cross-section of bonded tissue    Tissue samples, with bonded PEG-hydrogels on top, were prepared as explained above, washed   with MilliQ water and cut into pieces of approximately 10 mm x 10 mm.","=HYPERLINK(""sem/10.1021_acsami.0c08568\supp_48.jpg"",""sem/10.1021_acsami.0c08568\supp_48.jpg"")","=HYPERLINK(""sem/10.1021_acsami.0c08568\SEM"",""sem/10.1021_acsami.0c08568\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 3,a,"KC,"," pristine KC, ","=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 3,b,"PAM,"," PAM, ","=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 3,c,"KC/PAM-2.5,"," KC/PAM-2.5, ","=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 3,d,"KC/PAM-5,"," KC/PAM-5, ","=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 3,e,"KC/PAM-7.5,"," KC/PAM-7.5, and ","=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 3,f,KC/PAM-10, KC/PAM-10 hydrogels.,"=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 8,a,"PAM,"," pristine PAM, ","=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 8,b,"KC/PAM-2.5,"," KC/PAM-2.5, ","=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 8,c,"KC/PAM-5,"," KC/PAM-5, ","=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 8,d,"KC/PAM-7.5,"," KC/PAM-7.5, ","=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b15385,Dual Physically Cross-Linked κ-Carrageenan-Based Double Network Hydrogels with Superior Self-Healing Performance for Biomedical Application,Figure 8,e,KC/PAM-10 DPC-DN, KC/PAM-10 DPC-DN hydrogels.,"=HYPERLINK(""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"",""sem/10.1021_acsami.8b15385\am-2018-15385z_0008.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b15385\SEM"",""sem/10.1021_acsami.8b15385\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c13009,"Mechano-Responsive, Tough, and Antibacterial Zwitterionic Hydrogels with Controllable Drug Release for Wound Healing Applications",Figure 4,a,"UrgoClean,"," UrgoClean, ","=HYPERLINK(""sem/10.1021_acsami.0c13009\am0c13009_0005.jpeg"",""sem/10.1021_acsami.0c13009\am0c13009_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.0c13009\SEM"",""sem/10.1021_acsami.0c13009\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c13009,"Mechano-Responsive, Tough, and Antibacterial Zwitterionic Hydrogels with Controllable Drug Release for Wound Healing Applications",Figure 4,b,F6S4.0," F6S4.0 hydrogel, and ","=HYPERLINK(""sem/10.1021_acsami.0c13009\am0c13009_0005.jpeg"",""sem/10.1021_acsami.0c13009\am0c13009_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.0c13009\SEM"",""sem/10.1021_acsami.0c13009\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c13009,"Mechano-Responsive, Tough, and Antibacterial Zwitterionic Hydrogels with Controllable Drug Release for Wound Healing Applications",Figure 4,c,F6S4.0R, F6S4.0R hydrogel.,"=HYPERLINK(""sem/10.1021_acsami.0c13009\am0c13009_0005.jpeg"",""sem/10.1021_acsami.0c13009\am0c13009_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.0c13009\SEM"",""sem/10.1021_acsami.0c13009\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c13009,"Mechano-Responsive, Tough, and Antibacterial Zwitterionic Hydrogels with Controllable Drug Release for Wound Healing Applications",S10.,a,F6S4.0, F6S4.0 and ,"=HYPERLINK(""sem/10.1021_acsami.0c13009\supp_7.jpg"",""sem/10.1021_acsami.0c13009\supp_7.jpg"")","=HYPERLINK(""sem/10.1021_acsami.0c13009\SEM"",""sem/10.1021_acsami.0c13009\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c13009,"Mechano-Responsive, Tough, and Antibacterial Zwitterionic Hydrogels with Controllable Drug Release for Wound Healing Applications",S10.,b,F6S4.0R, F6S4.0R hydrogels.,"=HYPERLINK(""sem/10.1021_acsami.0c13009\supp_7.jpg"",""sem/10.1021_acsami.0c13009\supp_7.jpg"")","=HYPERLINK(""sem/10.1021_acsami.0c13009\SEM"",""sem/10.1021_acsami.0c13009\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c13009,"Mechano-Responsive, Tough, and Antibacterial Zwitterionic Hydrogels with Controllable Drug Release for Wound Healing Applications",S11.,a,F6S4.0," F6S4.0 hydrogel, ","=HYPERLINK(""sem/10.1021_acsami.0c13009\supp_8.jpg"",""sem/10.1021_acsami.0c13009\supp_8.jpg"")","=HYPERLINK(""sem/10.1021_acsami.0c13009\SEM"",""sem/10.1021_acsami.0c13009\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.0c13009,"Mechano-Responsive, Tough, and Antibacterial Zwitterionic Hydrogels with Controllable Drug Release for Wound Healing Applications",S11.,b,F6S4.0R, F6S4.0R hydrogel after   biofilm formation assay.,"=HYPERLINK(""sem/10.1021_acsami.0c13009\supp_8.jpg"",""sem/10.1021_acsami.0c13009\supp_8.jpg"")","=HYPERLINK(""sem/10.1021_acsami.0c13009\SEM"",""sem/10.1021_acsami.0c13009\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.7b04552,Novel Biocompatible Thermoresponsive Poly(N-vinyl Caprolactam)/Clay Nanocomposite Hydrogels with Macroporous Structure and Improved Mechanical Characteristics,Figure 4,a–c,CLSM, CLSM micrographs and ,"=HYPERLINK(""sem/10.1021_acsami.7b04552\am-2017-04552w_0004.jpeg"",""sem/10.1021_acsami.7b04552\am-2017-04552w_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.7b04552\SEM"",""sem/10.1021_acsami.7b04552\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.7b04552,Novel Biocompatible Thermoresponsive Poly(N-vinyl Caprolactam)/Clay Nanocomposite Hydrogels with Macroporous Structure and Improved Mechanical Characteristics,Figure 4,d,PVCL2.5-Clay0.15, SEM image of polymerized PVCL2.5-Clay0.15 hydrogel.,"=HYPERLINK(""sem/10.1021_acsami.7b04552\am-2017-04552w_0004.jpeg"",""sem/10.1021_acsami.7b04552\am-2017-04552w_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.7b04552\SEM"",""sem/10.1021_acsami.7b04552\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.7b04552,Novel Biocompatible Thermoresponsive Poly(N-vinyl Caprolactam)/Clay Nanocomposite Hydrogels with Macroporous Structure and Improved Mechanical Characteristics,Figure 4,"a, b",VCL2.5-Clay0.15, VCL2.5-Clay0.15 reaction solution and ,"=HYPERLINK(""sem/10.1021_acsami.7b04552\am-2017-04552w_0004.jpeg"",""sem/10.1021_acsami.7b04552\am-2017-04552w_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.7b04552\SEM"",""sem/10.1021_acsami.7b04552\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.7b04552,Novel Biocompatible Thermoresponsive Poly(N-vinyl Caprolactam)/Clay Nanocomposite Hydrogels with Macroporous Structure and Improved Mechanical Characteristics,Figure 4,"c, d",CLSM, CLSM micrograph of ,"=HYPERLINK(""sem/10.1021_acsami.7b04552\am-2017-04552w_0004.jpeg"",""sem/10.1021_acsami.7b04552\am-2017-04552w_0004.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.7b04552\SEM"",""sem/10.1021_acsami.7b04552\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.7b04552,Novel Biocompatible Thermoresponsive Poly(N-vinyl Caprolactam)/Clay Nanocomposite Hydrogels with Macroporous Structure and Improved Mechanical Characteristics,Figure 5,a,PVCL-BIS, PVCL-BIS hydrogel and b–f PVCL-Clay nanocomposite hydrogels with different contents of clay or VCL.,"=HYPERLINK(""sem/10.1021_acsami.7b04552\am-2017-04552w_0005.jpeg"",""sem/10.1021_acsami.7b04552\am-2017-04552w_0005.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.7b04552\SEM"",""sem/10.1021_acsami.7b04552\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.7b04552,Novel Biocompatible Thermoresponsive Poly(N-vinyl Caprolactam)/Clay Nanocomposite Hydrogels with Macroporous Structure and Improved Mechanical Characteristics,Figure 6,e,PVCL2.5-Clay0.15, optical image of the combined PVCL2.5-Clay0.15 hydrogel via drying-reswelling treatment.,"=HYPERLINK(""sem/10.1021_acsami.7b04552\am-2017-04552w_0006.jpeg"",""sem/10.1021_acsami.7b04552\am-2017-04552w_0006.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.7b04552\SEM"",""sem/10.1021_acsami.7b04552\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.7b04552,Novel Biocompatible Thermoresponsive Poly(N-vinyl Caprolactam)/Clay Nanocomposite Hydrogels with Macroporous Structure and Improved Mechanical Characteristics,Figure 9,d,PVCL2.5-Clay0.15," SEM micrograph of the cell cultivated on the PVCL2.5-Clay0.15 hydrogel for 3 days, in which the false color is added for better illustration.","=HYPERLINK(""sem/10.1021_acsami.7b04552\am-2017-04552w_0009.jpeg"",""sem/10.1021_acsami.7b04552\am-2017-04552w_0009.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.7b04552\SEM"",""sem/10.1021_acsami.7b04552\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.8b00189,"Injectable Hybrid Hydrogels, with Cell-Responsive Degradation, for Tumor Resection",Figure 6,a,100 dPAA,", scale bar is 100 μm; endoscopy images of the dPAA stained with methylene blue formed in vivo ","=HYPERLINK(""sem/10.1021_acsabm.8b00189\mt-2018-001895_0006.jpeg"",""sem/10.1021_acsabm.8b00189\mt-2018-001895_0006.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.8b00189\SEM"",""sem/10.1021_acsabm.8b00189\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.9b01062,Investigation on the Structure and Mechanical Properties of Highly Tunable Elastomeric Silk Fibroin Hydrogels Cross-Linked by γ-Ray Radiation,Figure 3,G,"45 kGy-SF-S, 45 kGy-SF-D, 105 kGy-SF-D, 165 kGy-SF-D"," of lyophilized 45 kGy-SF-S, 45 kGy-SF-D, 105 kGy-SF-D, and 165 kGy-SF-D hydrogels scale: 100 μm.","=HYPERLINK(""sem/10.1021_acsabm.9b01062\mt9b01062_0003.jpeg"",""sem/10.1021_acsabm.9b01062\mt9b01062_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.9b01062\SEM"",""sem/10.1021_acsabm.9b01062\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.9b01062,Investigation on the Structure and Mechanical Properties of Highly Tunable Elastomeric Silk Fibroin Hydrogels Cross-Linked by γ-Ray Radiation,Figure 3,H,SF-E, SEM images of surface pores and longitudinal section pores of lyophilized SF-E hydrogel scale: 300 μm.,"=HYPERLINK(""sem/10.1021_acsabm.9b01062\mt9b01062_0003.jpeg"",""sem/10.1021_acsabm.9b01062\mt9b01062_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.9b01062\SEM"",""sem/10.1021_acsabm.9b01062\SEM"")"
https://pubs.acs.org/doi/10.1021/acsabm.8b00674,O/W Pickering Emulsion Templated Organo-hydrogels with Enhanced Mechanical Strength and Energy Storage Capacity,Figure 9,SEM images of emulsions and emulsion hydrogels: a–c,BCNs/SA BCNs," emulsions stabilized by BCNs/SA with BCNs concentration of 0.1%, 0.3%, and 0.5%, respectively; d–f emulsion hydrogels stabilized by BCNs/SA with BCNs concentration of 0.1%, 0.3%, and 0.5% and cross-linked with 50 mM Ca2+.","=HYPERLINK(""sem/10.1021_acsabm.8b00674\mt-2018-006746_0009.jpeg"",""sem/10.1021_acsabm.8b00674\mt-2018-006746_0009.jpeg"")","=HYPERLINK(""sem/10.1021_acsabm.8b00674\SEM"",""sem/10.1021_acsabm.8b00674\SEM"")"
https://pubs.acs.org/doi/10.1021/acs.iecr.9b04947,Recognition of Different Rough Surface Based Highly Sensitive Silver Nanowire-Graphene Flexible Hydrogel Skin,Figure 2,a,50,", 50 μm ","=HYPERLINK(""sem/10.1021_acs.iecr.9b04947\ie9b04947_0009.jpeg"",""sem/10.1021_acs.iecr.9b04947\ie9b04947_0009.jpeg"")","=HYPERLINK(""sem/10.1021_acs.iecr.9b04947\SEM"",""sem/10.1021_acs.iecr.9b04947\SEM"")"
https://pubs.acs.org/doi/10.1021/acs.iecr.9b04947,Recognition of Different Rough Surface Based Highly Sensitive Silver Nanowire-Graphene Flexible Hydrogel Skin,Figure 2,b,20,", 20 μm ","=HYPERLINK(""sem/10.1021_acs.iecr.9b04947\ie9b04947_0009.jpeg"",""sem/10.1021_acs.iecr.9b04947\ie9b04947_0009.jpeg"")","=HYPERLINK(""sem/10.1021_acs.iecr.9b04947\SEM"",""sem/10.1021_acs.iecr.9b04947\SEM"")"
https://pubs.acs.org/doi/10.1021/la904540x,A Smart Supramolecular Hydrogel of Nα-(4-n-Alkyloxybenzoyl)-l-histidine Exhibiting pH-Modulated Properties,Figure 3,a,pH 8.0,", pH 8.0 ","=HYPERLINK(""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"",""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"")","=HYPERLINK(""sem/10.1021_la904540x\SEM"",""sem/10.1021_la904540x\SEM"")"
https://pubs.acs.org/doi/10.1021/la904540x,A Smart Supramolecular Hydrogel of Nα-(4-n-Alkyloxybenzoyl)-l-histidine Exhibiting pH-Modulated Properties,Figure 3,b,pH 10.0,", and pH 10.0 ","=HYPERLINK(""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"",""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"")","=HYPERLINK(""sem/10.1021_la904540x\SEM"",""sem/10.1021_la904540x\SEM"")"
https://pubs.acs.org/doi/10.1021/la904540x,A Smart Supramolecular Hydrogel of Nα-(4-n-Alkyloxybenzoyl)-l-histidine Exhibiting pH-Modulated Properties,Figure 3,c,C8-OBH pH 2.0, and of C8-OBH at pH 2.0 ,"=HYPERLINK(""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"",""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"")","=HYPERLINK(""sem/10.1021_la904540x\SEM"",""sem/10.1021_la904540x\SEM"")"
https://pubs.acs.org/doi/10.1021/la904540x,A Smart Supramolecular Hydrogel of Nα-(4-n-Alkyloxybenzoyl)-l-histidine Exhibiting pH-Modulated Properties,Figure 3,d,pH 8.0,", pH 8.0 ","=HYPERLINK(""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"",""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"")","=HYPERLINK(""sem/10.1021_la904540x\SEM"",""sem/10.1021_la904540x\SEM"")"
https://pubs.acs.org/doi/10.1021/la904540x,A Smart Supramolecular Hydrogel of Nα-(4-n-Alkyloxybenzoyl)-l-histidine Exhibiting pH-Modulated Properties,Figure 3,e,pH 10.0,", and pH 10.0 ","=HYPERLINK(""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"",""sem/10.1021_la904540x\la-2009-04540x_0005.jpeg"")","=HYPERLINK(""sem/10.1021_la904540x\SEM"",""sem/10.1021_la904540x\SEM"")"
https://pubs.acs.org/doi/10.1021/acsnano.0c06346,"Combined Catalysis for Engineering Bioinspired, Lignin-Based, Long-Lasting, Adhesive, Self-Mending, Antimicrobial Hydrogels",Figure 3,G,1.25AgNPs-PAA, SEM image of the lignin 1.25AgNPs-PAA hydrogel sample with a scale bar of 2 μm.,"=HYPERLINK(""sem/10.1021_acsnano.0c06346\nn0c06346_0003.jpeg"",""sem/10.1021_acsnano.0c06346\nn0c06346_0003.jpeg"")","=HYPERLINK(""sem/10.1021_acsnano.0c06346\SEM"",""sem/10.1021_acsnano.0c06346\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.9b14090,Combination of the Silver–Ethylene Interaction and 3D Printing To Develop Antibacterial Superporous Hydrogels for Wound Management,Figure 4,a,"PAM, PAM/HPMC, AgNP-PAM/HPMC Ag/MBAM: 2"," SEM images of the PAM, PAM/HPMC, and AgNP-PAM/HPMC Ag/MBAM: 1:2; Ag content: 2 wt % hydrogels.","=HYPERLINK(""sem/10.1021_acsami.9b14090\am9b14090_0002.jpeg"",""sem/10.1021_acsami.9b14090\am9b14090_0002.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.9b14090\SEM"",""sem/10.1021_acsami.9b14090\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b20178,"Stimuli-Responsive Conductive Nanocomposite Hydrogels with High Stretchability, Self-Healing, Adhesiveness, and 3D Printability for Human Motion Sensing",Figure 1,D,PNIPAM/L2/CNT PNIPAM/L2/CNT, and PNIPAM/L2/CNT higher magnification of PNIPAM/L2/CNT hydrogel ,"=HYPERLINK(""sem/10.1021_acsami.8b20178\am-2018-201786_0001.jpeg"",""sem/10.1021_acsami.8b20178\am-2018-201786_0001.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b20178\SEM"",""sem/10.1021_acsami.8b20178\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b20178,"Stimuli-Responsive Conductive Nanocomposite Hydrogels with High Stretchability, Self-Healing, Adhesiveness, and 3D Printability for Human Motion Sensing",Figure 2,G,PNIPAM/L2/CNT, and PNIPAM/L2/CNT ,"=HYPERLINK(""sem/10.1021_acsami.8b20178\am-2018-201786_0002.jpeg"",""sem/10.1021_acsami.8b20178\am-2018-201786_0002.jpeg"")","=HYPERLINK(""sem/10.1021_acsami.8b20178\SEM"",""sem/10.1021_acsami.8b20178\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b20178,"Stimuli-Responsive Conductive Nanocomposite Hydrogels with High Stretchability, Self-Healing, Adhesiveness, and 3D Printability for Human Motion Sensing",S2.,A1,PNIPAM/L1/CNT, and PNIPAM/L1/CNT ,"=HYPERLINK(""sem/10.1021_acsami.8b20178\supp_2.jpg"",""sem/10.1021_acsami.8b20178\supp_2.jpg"")","=HYPERLINK(""sem/10.1021_acsami.8b20178\SEM"",""sem/10.1021_acsami.8b20178\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b20178,"Stimuli-Responsive Conductive Nanocomposite Hydrogels with High Stretchability, Self-Healing, Adhesiveness, and 3D Printability for Human Motion Sensing",S2.,A2,"

PNIPAM/L3",",   PNIPAM/L3 ","=HYPERLINK(""sem/10.1021_acsami.8b20178\supp_2.jpg"",""sem/10.1021_acsami.8b20178\supp_2.jpg"")","=HYPERLINK(""sem/10.1021_acsami.8b20178\SEM"",""sem/10.1021_acsami.8b20178\SEM"")"
https://pubs.acs.org/doi/10.1021/acsami.8b20178,"Stimuli-Responsive Conductive Nanocomposite Hydrogels with High Stretchability, Self-Healing, Adhesiveness, and 3D Printability for Human Motion Sensing",S2.,B1,PNIPAM/L3/CNT, and PNIPAM/L3/CNT ,"=HYPERLINK(""sem/10.1021_acsami.8b20178\supp_2.jpg"",""sem/10.1021_acsami.8b20178\supp_2.jpg"")","=HYPERLINK(""sem/10.1021_acsami.8b20178\SEM"",""sem/10.1021_acsami.8b20178\SEM"")"
